geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId	DB
GO:0033044	regulation of chromosome organization	http://amigo.geneontology.org/amigo/term/GO:0033044	277	38	15.0172498767866	2.53042336724647	1.02376070509891e-07	4.95342679620933e-06	672;699;701;891;908;990;991;1062;1063;1111;1663;1736;1786;1789;1843;2237;3159;4085;4171;4288;4582;4751;5347;7153;7272;8318;9212;9232;9319;9700;9787;10403;10460;22948;26271;29028;81620;113130	CDC6;TTK;BUB1;CDCA5;CHEK1;BUB1B;TOP2A;ESPL1;BRCA1;NEK2;DLGAP5;NDC80;CDC45;CENPE;PLK1;CDC20;MKI67;CCNB1;CENPF;AURKB;MAD2L1;FEN1;TRIP13;MCM2;ATAD2;CDT1;TACC3;FBXO5;DKC1;HMGA1;PTTG1;CCT5;DNMT3B;CCT6A;DNMT1;DDX11;MUC1;DUSP1	geneontology_Biological_Process
GO:2000045	regulation of G1/S transition of mitotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:2000045	121	23	6.55988171513061	3.50616078136739	1.08876424542714e-07	5.22330033335852e-06	891;898;983;990;995;1017;1869;2146;2273;4582;5111;5591;5933;6790;7832;8318;9928;11170;11200;27085;51512;55159;144455	CDC6;GTSE1;KIF14;CDC45;CDK1;CCNB1;CDC25C;AURKA;CDK2;EZH2;E2F1;MTBP;RBL1;CCNE1;E2F7;RFWD3;PCNA;CHEK2;PRKDC;BTG2;MUC1;FHL1;FAM107A	geneontology_Biological_Process
GO:0032201	telomere maintenance via semi-conservative replication	http://amigo.geneontology.org/amigo/term/GO:0032201	23	10	1.24691966485954	8.0197628458498	1.21907292705004e-07	5.79930406725231e-06	1763;2237;5111;5557;5558;5982;5983;5984;5985;23649	FEN1;RFC4;RFC5;PRIM1;POLA2;RFC3;DNA2;RFC2;PRIM2;PCNA	geneontology_Biological_Process
GO:1902806	regulation of cell cycle G1/S phase transition	http://amigo.geneontology.org/amigo/term/GO:1902806	132	24	7.1562345983243	3.35371900826446	1.3900855677651e-07	6.55772866593185e-06	891;898;983;990;995;1017;1869;2146;2273;4582;5111;5591;5933;6790;7832;8318;9928;11170;11200;27085;51512;55159;56241;144455	CDC6;GTSE1;KIF14;CDC45;CDK1;CCNB1;CDC25C;AURKA;CDK2;EZH2;E2F1;MTBP;RBL1;CCNE1;E2F7;RFWD3;PCNA;CHEK2;PRKDC;SUSD2;BTG2;MUC1;FHL1;FAM107A	geneontology_Biological_Process
GO:0007076	mitotic chromosome condensation	http://amigo.geneontology.org/amigo/term/GO:0007076	14	8	0.758994578610153	10.5402597402597	1.59485772588397e-07	7.46156164151169e-06	9918;10051;10592;23310;23397;51203;64151;113130	NCAPH;CDCA5;NCAPG;NUSAP1;NCAPD2;NCAPD3;SMC2;SMC4	geneontology_Biological_Process
GO:0042770	signal transduction in response to DNA damage	http://amigo.geneontology.org/amigo/term/GO:0042770	115	22	6.23459832429768	3.52869565217391	1.83040170131932e-07	8.49336395997431e-06	672;675;891;972;983;995;1017;1111;1869;2305;4582;5111;5347;5366;5591;6790;7832;11200;51512;51514;79915;144455	GTSE1;CHEK1;FOXM1;BRCA1;DTL;PLK1;CDK1;CCNB1;CDC25C;AURKA;CDK2;E2F1;ATAD5;E2F7;BRCA2;PCNA;CHEK2;PRKDC;BTG2;PMAIP1;MUC1;CD74	geneontology_Biological_Process
GO:0000723	telomere maintenance	http://amigo.geneontology.org/amigo/term/GO:0000723	125	23	6.77673730901922	3.39396363636364	2.02414233596571e-07	9.31599167796899e-06	641;675;898;908;1736;1763;2237;4751;5111;5557;5558;5591;5888;5982;5983;5984;5985;9134;9156;9212;9401;22948;23649	EXO1;NEK2;RAD51;BLM;AURKB;FEN1;RFC4;RFC5;PRIM1;POLA2;RFC3;CCNE1;DNA2;RECQL4;BRCA2;RFC2;CCNE2;PRIM2;DKC1;PCNA;CCT5;PRKDC;CCT6A	geneontology_Biological_Process
GO:0034080	CENP-A containing nucleosome assembly	http://amigo.geneontology.org/amigo/term/GO:0034080	19	9	1.03006407097092	8.73732057416268	2.14861791136833e-07	9.73066079700491e-06	1058;4678;11339;55166;55355;55839;64105;64946;79172	HJURP;CENPA;OIP5;CENPN;CENPO;CENPK;CENPH;CENPQ;NASP	geneontology_Biological_Process
GO:0061641	CENP-A containing chromatin organization	http://amigo.geneontology.org/amigo/term/GO:0061641	19	9	1.03006407097092	8.73732057416268	2.14861791136833e-07	9.73066079700491e-06	1058;4678;11339;55166;55355;55839;64105;64946;79172	HJURP;CENPA;OIP5;CENPN;CENPO;CENPK;CENPH;CENPQ;NASP	geneontology_Biological_Process
GO:0019731	antibacterial humoral response	http://amigo.geneontology.org/amigo/term/GO:0019731	30	11	1.62641695416461	6.76333333333333	2.29036448029518e-07	1.02902804150405e-05	1511;1755;2243;2244;4057;5225;5319;6441;6590;8970;11005	PLA2G1B;PGC;SFTPD;HIST1H2BJ;SLPI;CTSG;SPINK5;DMBT1;FGB;LTF;FGA	geneontology_Biological_Process
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	http://amigo.geneontology.org/amigo/term/GO:0000079	81	18	4.39132577624446	4.0989898989899	2.31414461815405e-07	1.03152540813937e-05	641;890;891;898;899;990;993;995;1029;1033;1050;1163;1164;5347;8851;9088;9133;9134	CDC6;CCNB2;CCNA2;PLK1;CDC25A;CCNB1;BLM;CDC25C;CDKN3;PKMYT1;CCNE1;CCNF;CKS1B;CCNE2;CKS2;CDK5R1;CDKN2A;CEBPA	geneontology_Biological_Process
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:2000134	82	18	4.44553967471661	4.0490022172949	2.81816710856475e-07	1.24637843762383e-05	891;983;995;1017;1869;2146;2273;4582;5111;5591;5933;6790;7832;11170;11200;51512;55159;144455	GTSE1;CDK1;CCNB1;CDC25C;AURKA;CDK2;EZH2;E2F1;RBL1;E2F7;RFWD3;PCNA;CHEK2;PRKDC;BTG2;MUC1;FHL1;FAM107A	geneontology_Biological_Process
GO:0036297	interstrand cross-link repair	http://amigo.geneontology.org/amigo/term/GO:0036297	37	12	2.00591424346969	5.98230958230958	3.04359112468511e-07	1.33564103541414e-05	2175;2177;2187;2189;2956;5888;10635;29089;55159;55215;84515;146956	FANCI;EME1;RAD51AP1;RAD51;FANCD2;UBE2T;FANCB;FANCA;FANCG;MCM8;MSH6;RFWD3	geneontology_Biological_Process
GO:0032200	telomere organization	http://amigo.geneontology.org/amigo/term/GO:0032200	128	23	6.93937900443568	3.31441761363636	3.16248053744417e-07	1.37713864019011e-05	641;675;898;908;1736;1763;2237;4751;5111;5557;5558;5591;5888;5982;5983;5984;5985;9134;9156;9212;9401;22948;23649	EXO1;NEK2;RAD51;BLM;AURKB;FEN1;RFC4;RFC5;PRIM1;POLA2;RFC3;CCNE1;DNA2;RECQL4;BRCA2;RFC2;CCNE2;PRIM2;DKC1;PCNA;CCT5;PRKDC;CCT6A	geneontology_Biological_Process
GO:0061640	cytoskeleton-dependent cytokinesis	http://amigo.geneontology.org/amigo/term/GO:0061640	83	18	4.49975357318876	4.00021905805038	3.42039575551567e-07	1.47808094442551e-05	675;1058;1894;3619;3925;5347;9212;9493;9585;9700;10112;24137;26586;29127;51203;54443;55165;81620	KIF23;KIF4A;CENPA;ESPL1;ANLN;NUSAP1;RACGAP1;PLK1;CEP55;AURKB;KIF20A;CDT1;KIF20B;INCENP;ECT2;CKAP2;BRCA2;STMN1	geneontology_Biological_Process
GO:0022616	DNA strand elongation	http://amigo.geneontology.org/amigo/term/GO:0022616	20	9	1.08427796944308	8.30045454545455	3.719742858177e-07	1.59526244849545e-05	1763;2237;3978;5111;5426;5983;5984;51659;84296	FEN1;RFC4;GINS4;RFC3;GINS2;DNA2;POLE;PCNA;LIG1	geneontology_Biological_Process
GO:1904029	regulation of cyclin-dependent protein kinase activity	http://amigo.geneontology.org/amigo/term/GO:1904029	84	18	4.55396747166092	3.9525974025974	4.13770124385593e-07	1.76116742417056e-05	641;890;891;898;899;990;993;995;1029;1033;1050;1163;1164;5347;8851;9088;9133;9134	CDC6;CCNB2;CCNA2;PLK1;CDC25A;CCNB1;BLM;CDC25C;CDKN3;PKMYT1;CCNE1;CCNF;CKS1B;CCNE2;CKS2;CDK5R1;CDKN2A;CEBPA	geneontology_Biological_Process
GO:0000910	cytokinesis	http://amigo.geneontology.org/amigo/term/GO:0000910	130	23	7.04780680137999	3.26342657342657	4.22200605809664e-07	1.78364002200635e-05	675;990;1058;1894;3619;3925;5347;6790;9055;9212;9493;9585;9700;9928;10112;24137;26586;29127;51203;54443;55165;81620;144455	KIF23;CDC6;KIF4A;PRC1;CENPA;ESPL1;KIF14;ANLN;NUSAP1;RACGAP1;PLK1;CEP55;AURKB;KIF20A;CDT1;AURKA;KIF20B;INCENP;ECT2;CKAP2;E2F7;BRCA2;STMN1	geneontology_Biological_Process
GO:0000281	mitotic cytokinesis	http://amigo.geneontology.org/amigo/term/GO:0000281	76	17	4.12025628388369	4.12595693779904	4.53571980085776e-07	1.88799336710704e-05	675;1058;1894;3619;3925;5347;9493;9585;9700;10112;24137;26586;29127;51203;54443;55165;81620	KIF23;KIF4A;CENPA;ESPL1;ANLN;NUSAP1;RACGAP1;PLK1;CEP55;KIF20A;CDT1;KIF20B;INCENP;ECT2;CKAP2;BRCA2;STMN1	geneontology_Biological_Process
GO:0019730	antimicrobial humoral response	http://amigo.geneontology.org/amigo/term/GO:0019730	76	17	4.12025628388369	4.12595693779904	4.53571980085776e-07	1.88799336710704e-05	1191;1511;1755;2243;2244;2597;3627;3853;4057;4283;5225;5319;6373;6441;6590;8970;11005	GAPDH;PLA2G1B;PGC;SFTPD;HIST1H2BJ;CLU;SLPI;CXCL10;CTSG;SPINK5;DMBT1;CXCL11;CXCL9;FGB;LTF;FGA;KRT6A	geneontology_Biological_Process
GO:1902751	positive regulation of cell cycle G2/M phase transition	http://amigo.geneontology.org/amigo/term/GO:1902751	26	10	1.409561360276	7.0944055944056	4.88042685375945e-07	2.00203597240089e-05	891;983;993;995;8317;9401;26271;51514;79915;80174	DTL;CDC25A;CDK1;CCNB1;CDC25C;CDC7;FBXO5;ATAD5;DBF4B;RECQL4	geneontology_Biological_Process
GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0000083	26	10	1.409561360276	7.0944055944056	4.88042685375945e-07	2.00203597240089e-05	898;990;1869;5111;6241;7298;8318;26271;81620;144455	CDC6;RRM2;CDC45;CDT1;TYMS;FBXO5;E2F1;CCNE1;E2F7;PCNA	geneontology_Biological_Process
GO:0031297	replication fork processing	http://amigo.geneontology.org/amigo/term/GO:0031297	16	8	0.86742237555446	9.22272727272727	6.2030570824323e-07	2.52629540601793e-05	641;675;1663;1763;5111;5888;55159;146956	EME1;RAD51;BLM;DNA2;BRCA2;RFWD3;PCNA;DDX11	geneontology_Biological_Process
GO:0034728	nucleosome organization	http://amigo.geneontology.org/amigo/term/GO:0034728	105	20	5.69245933957615	3.51341991341991	7.11705484102154e-07	2.87783196107307e-05	1058;3014;3148;3159;4171;4678;8208;8345;8348;8970;10036;11339;55166;55355;55723;55839;64105;64946;79172;81611	HJURP;CENPA;MCM2;ASF1B;OIP5;CHAF1A;CENPN;CENPO;CHAF1B;CENPK;CENPH;HMGB2;HMGA1;H2AFX;CENPQ;NASP;ANP32E;HIST1H2BO;HIST1H2BJ;HIST1H2BH	geneontology_Biological_Process
GO:0065004	protein-DNA complex assembly	http://amigo.geneontology.org/amigo/term/GO:0065004	165	26	8.94529324790537	2.9065564738292	7.87474700114643e-07	3.16162714705602e-05	1058;1062;1063;3014;3070;3148;4171;4678;5888;6928;8208;8318;8345;8348;8970;10036;11339;51053;55166;55355;55723;55839;64105;64946;79172;81620	HJURP;CENPA;CDC45;CENPE;RAD51;CENPF;MCM2;ASF1B;OIP5;CDT1;CHAF1A;CENPN;HELLS;CENPO;CHAF1B;CENPK;CENPH;GMNN;HMGB2;H2AFX;CENPQ;NASP;HIST1H2BO;HIST1H2BJ;HNF1B;HIST1H2BH	geneontology_Biological_Process
GO:0034501	protein localization to kinetochore	http://amigo.geneontology.org/amigo/term/GO:0034501	12	7	0.650566781665845	10.7598484848485	8.27314955098579e-07	3.29819011324863e-05	983;7272;9212;10403;27085;55166;81620	TTK;NDC80;CDK1;AURKB;CDT1;MTBP;CENPQ	geneontology_Biological_Process
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0010972	34	11	1.84327254805323	5.96764705882353	9.8336639653418e-07	3.89289312641958e-05	641;672;983;990;2273;2956;6790;8091;9212;11073;63967	CDC6;BRCA1;CLSPN;CDK1;BLM;AURKB;AURKA;TOPBP1;MSH6;FHL1;HMGA2	geneontology_Biological_Process
GO:0006336	DNA replication-independent nucleosome assembly	http://amigo.geneontology.org/amigo/term/GO:0006336	28	10	1.51798915722031	6.58766233766234	1.09243541668302e-06	4.29463673183514e-05	1058;4678;11339;55166;55355;55723;55839;64105;64946;79172	HJURP;CENPA;ASF1B;OIP5;CENPN;CENPO;CENPK;CENPH;CENPQ;NASP	geneontology_Biological_Process
GO:0031571	mitotic G1 DNA damage checkpoint	http://amigo.geneontology.org/amigo/term/GO:0031571	56	14	3.03597831444061	4.61136363636364	1.12767169602179e-06	4.3724311446434e-05	891;983;995;1017;1869;4582;5111;5591;6790;7832;11200;51512;55159;144455	GTSE1;CDK1;CCNB1;CDC25C;AURKA;CDK2;E2F1;E2F7;RFWD3;PCNA;CHEK2;PRKDC;BTG2;MUC1	geneontology_Biological_Process
GO:0044819	mitotic G1/S transition checkpoint	http://amigo.geneontology.org/amigo/term/GO:0044819	56	14	3.03597831444061	4.61136363636364	1.12767169602179e-06	4.3724311446434e-05	891;983;995;1017;1869;4582;5111;5591;6790;7832;11200;51512;55159;144455	GTSE1;CDK1;CCNB1;CDC25C;AURKA;CDK2;E2F1;E2F7;RFWD3;PCNA;CHEK2;PRKDC;BTG2;MUC1	geneontology_Biological_Process
GO:0071897	DNA biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0071897	159	25	8.62000985707245	2.90022870211549	1.33767319443479e-06	5.15140677122131e-05	641;908;1063;1736;1843;3978;4751;5111;5426;5427;5982;5983;5984;5985;7083;7298;9212;10721;22948;23649;26585;51514;63922;79075;286826	DTL;NEK2;POLQ;CENPF;BLM;AURKB;DSCC1;RFC4;RFC5;TYMS;POLE2;POLA2;RFC3;TK1;POLE;RFC2;DKC1;PCNA;LIG1;LIN9;CCT5;CCT6A;CHTF18;GREM1;DUSP1	geneontology_Biological_Process
GO:0044783	G1 DNA damage checkpoint	http://amigo.geneontology.org/amigo/term/GO:0044783	57	14	3.09019221291276	4.5304625199362	1.42153994897587e-06	5.4373903048327e-05	891;983;995;1017;1869;4582;5111;5591;6790;7832;11200;51512;55159;144455	GTSE1;CDK1;CCNB1;CDC25C;AURKA;CDK2;E2F1;E2F7;RFWD3;PCNA;CHEK2;PRKDC;BTG2;MUC1	geneontology_Biological_Process
GO:0007098	centrosome cycle	http://amigo.geneontology.org/amigo/term/GO:0007098	91	18	4.93346476096599	3.64855144855145	1.44083111641713e-06	5.47419124163582e-05	672;675;899;983;1017;1111;3832;4751;5347;6491;6566;6790;7516;9793;10733;117178;163786;284403	CHEK1;KIF11;BRCA1;NEK2;PLK4;PLK1;STIL;XRCC2;CDK1;AURKA;CDK2;SASS6;CCNF;BRCA2;WDR62;SSX2IP;CKAP5;SLC16A1	geneontology_Biological_Process
GO:0031572	G2 DNA damage checkpoint	http://amigo.geneontology.org/amigo/term/GO:0031572	23	9	1.24691966485954	7.21778656126482	1.56257374361868e-06	5.89715330841689e-05	641;672;983;1111;2956;5347;8091;51514;63967	CHEK1;BRCA1;DTL;CLSPN;PLK1;CDK1;BLM;MSH6;HMGA2	geneontology_Biological_Process
GO:0034724	DNA replication-independent nucleosome organization	http://amigo.geneontology.org/amigo/term/GO:0034724	29	10	1.57220305569246	6.36050156739812	1.58716443421358e-06	5.91114333031783e-05	1058;4678;11339;55166;55355;55723;55839;64105;64946;79172	HJURP;CENPA;ASF1B;OIP5;CENPN;CENPO;CENPK;CENPH;CENPQ;NASP	geneontology_Biological_Process
GO:0043486	histone exchange	http://amigo.geneontology.org/amigo/term/GO:0043486	29	10	1.57220305569246	6.36050156739812	1.58716443421358e-06	5.91114333031783e-05	1058;4678;11339;55166;55355;55839;64105;64946;79172;81611	HJURP;CENPA;OIP5;CENPN;CENPO;CENPK;CENPH;CENPQ;NASP;ANP32E	geneontology_Biological_Process
GO:0090307	mitotic spindle assembly	http://amigo.geneontology.org/amigo/term/GO:0090307	50	13	2.71069492360769	4.79581818181818	1.68555986590491e-06	6.23657150384815e-05	991;3832;3833;3837;4605;4751;5347;9212;9493;11200;22974;24137;29127	KIF23;KIF4A;TPX2;KIF11;NEK2;KIFC1;RACGAP1;PLK1;MYBL2;CDC20;AURKB;KPNB1;CHEK2	geneontology_Biological_Process
GO:0000076	DNA replication checkpoint	http://amigo.geneontology.org/amigo/term/GO:0000076	13	7	0.704780680137999	9.93216783216783	1.70880523009398e-06	6.28152364127404e-05	990;1763;8318;8914;11073;63967;81620	CDC6;CLSPN;CDC45;TIMELESS;CDT1;TOPBP1;DNA2	geneontology_Biological_Process
GO:2001020	regulation of response to DNA damage stimulus	http://amigo.geneontology.org/amigo/term/GO:2001020	152	24	8.24051256776737	2.91244019138756	2.01560803847478e-06	7.36152071342305e-05	641;672;972;1111;1191;1663;2187;2305;3014;4582;5111;5366;5888;7398;7913;8091;8914;10635;10721;11200;26271;55159;79915;79968	CHEK1;FOXM1;BRCA1;RAD51AP1;POLQ;RAD51;BLM;TIMELESS;WDR76;FBXO5;FANCB;ATAD5;RFWD3;PCNA;CHEK2;H2AFX;DEK;USP1;DDX11;PMAIP1;CLU;MUC1;HMGA2;CD74	geneontology_Biological_Process
GO:0072431	signal transduction involved in mitotic G1 DNA damage checkpoint	http://amigo.geneontology.org/amigo/term/GO:0072431	51	13	2.76490882207984	4.7017825311943	2.15171980677553e-06	7.7585260039212e-05	891;983;995;1017;1869;4582;5111;5591;6790;7832;11200;51512;144455	GTSE1;CDK1;CCNB1;CDC25C;AURKA;CDK2;E2F1;E2F7;PCNA;CHEK2;PRKDC;BTG2;MUC1	geneontology_Biological_Process
GO:1902400	intracellular signal transduction involved in G1 DNA damage checkpoint	http://amigo.geneontology.org/amigo/term/GO:1902400	51	13	2.76490882207984	4.7017825311943	2.15171980677553e-06	7.7585260039212e-05	891;983;995;1017;1869;4582;5111;5591;6790;7832;11200;51512;144455	GTSE1;CDK1;CCNB1;CDC25C;AURKA;CDK2;E2F1;E2F7;PCNA;CHEK2;PRKDC;BTG2;MUC1	geneontology_Biological_Process
GO:0071824	protein-DNA complex subunit organization	http://amigo.geneontology.org/amigo/term/GO:0071824	196	28	10.6259241005421	2.63506493506494	2.25441060752729e-06	8.07735344886835e-05	1058;1062;1063;3014;3070;3148;3159;4171;4678;5888;6928;8208;8318;8345;8348;8970;10036;11339;51053;55166;55355;55723;55839;64105;64946;79172;81611;81620	HJURP;CENPA;CDC45;CENPE;RAD51;CENPF;MCM2;ASF1B;OIP5;CDT1;CHAF1A;CENPN;HELLS;CENPO;CHAF1B;CENPK;CENPH;GMNN;HMGB2;HMGA1;H2AFX;CENPQ;NASP;ANP32E;HIST1H2BO;HIST1H2BJ;HNF1B;HIST1H2BH	geneontology_Biological_Process
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	http://amigo.geneontology.org/amigo/term/GO:0010971	24	9	1.30113356333169	6.91704545454545	2.38077322589625e-06	8.47645108918155e-05	891;983;993;995;8317;9401;26271;51514;80174	DTL;CDC25A;CDK1;CCNB1;CDC25C;CDC7;FBXO5;DBF4B;RECQL4	geneontology_Biological_Process
GO:0010212	response to ionizing radiation	http://amigo.geneontology.org/amigo/term/GO:0010212	123	21	6.66830951207491	3.14922394678492	2.44395153103927e-06	8.64700601075831e-05	641;672;675;1789;1894;2177;3014;3627;4436;5591;5888;6240;6354;7516;8091;8438;10135;10635;11073;11200;55159	RAD54L;BRCA1;RAD51AP1;XRCC2;RAD51;BLM;FANCD2;ECT2;TOPBP1;BRCA2;MSH2;RFWD3;RRM1;CHEK2;H2AFX;PRKDC;DNMT3B;NAMPT;CXCL10;HMGA2;CCL7	geneontology_Biological_Process
GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	http://amigo.geneontology.org/amigo/term/GO:0072413	52	13	2.819122720552	4.61136363636364	2.72888323515907e-06	9.4774282173224e-05	891;983;995;1017;1869;4582;5111;5591;6790;7832;11200;51512;144455	GTSE1;CDK1;CCNB1;CDC25C;AURKA;CDK2;E2F1;E2F7;PCNA;CHEK2;PRKDC;BTG2;MUC1	geneontology_Biological_Process
GO:1902402	signal transduction involved in mitotic DNA damage checkpoint	http://amigo.geneontology.org/amigo/term/GO:1902402	52	13	2.819122720552	4.61136363636364	2.72888323515907e-06	9.4774282173224e-05	891;983;995;1017;1869;4582;5111;5591;6790;7832;11200;51512;144455	GTSE1;CDK1;CCNB1;CDC25C;AURKA;CDK2;E2F1;E2F7;PCNA;CHEK2;PRKDC;BTG2;MUC1	geneontology_Biological_Process
GO:1902403	signal transduction involved in mitotic DNA integrity checkpoint	http://amigo.geneontology.org/amigo/term/GO:1902403	52	13	2.819122720552	4.61136363636364	2.72888323515907e-06	9.4774282173224e-05	891;983;995;1017;1869;4582;5111;5591;6790;7832;11200;51512;144455	GTSE1;CDK1;CCNB1;CDC25C;AURKA;CDK2;E2F1;E2F7;PCNA;CHEK2;PRKDC;BTG2;MUC1	geneontology_Biological_Process
GO:0006268	DNA unwinding involved in DNA replication	http://amigo.geneontology.org/amigo/term/GO:0006268	10	6	0.542138984721538	11.0672727272727	4.3049728839506e-06	0.00014860031400027	3159;4171;4173;4175;4176;5888	MCM4;RAD51;MCM6;MCM2;MCM7;HMGA1	geneontology_Biological_Process
GO:0031023	microtubule organizing center organization	http://amigo.geneontology.org/amigo/term/GO:0031023	98	18	5.31296205027107	3.38794063079777	4.39982842093123e-06	0.000150954113278131	672;675;899;983;1017;1111;3832;4751;5347;6491;6566;6790;7516;9793;10733;117178;163786;284403	CHEK1;KIF11;BRCA1;NEK2;PLK4;PLK1;STIL;XRCC2;CDK1;AURKA;CDK2;SASS6;CCNF;BRCA2;WDR62;SSX2IP;CKAP5;SLC16A1	geneontology_Biological_Process
GO:0007143	female meiotic nuclear division	http://amigo.geneontology.org/amigo/term/GO:0007143	20	8	1.08427796944308	7.37818181818182	5.00225149679956e-06	0.00017058882965893	2069;5347;6790;7153;7272;9319;23397;26271	TTK;NCAPH;TOP2A;PLK1;TRIP13;AURKA;FBXO5;EREG	geneontology_Biological_Process
GO:0032465	regulation of cytokinesis	http://amigo.geneontology.org/amigo/term/GO:0032465	63	14	3.41547560374569	4.0989898989899	5.10993103275403e-06	0.000173217482493536	675;990;1894;3619;5347;6790;9055;9212;9493;9585;9928;10112;29127;144455	KIF23;CDC6;PRC1;KIF14;RACGAP1;PLK1;AURKB;KIF20A;AURKA;KIF20B;INCENP;ECT2;E2F7;BRCA2	geneontology_Biological_Process
GO:0071158	positive regulation of cell cycle arrest	http://amigo.geneontology.org/amigo/term/GO:0071158	72	15	3.90340068999507	3.84280303030303	5.53492332433514e-06	0.000186507148446793	672;891;983;995;1017;1869;4582;5111;6790;7832;8091;8851;11200;51512;144455	GTSE1;BRCA1;CDK1;CCNB1;CDC25C;AURKA;CDK2;E2F1;E2F7;PCNA;CHEK2;CDK5R1;BTG2;MUC1;HMGA2	geneontology_Biological_Process
GO:2000779	regulation of double-strand break repair	http://amigo.geneontology.org/amigo/term/GO:2000779	41	11	2.2227698373583	4.94878048780488	7.67510149790596e-06	0.000256380760601527	641;1111;1663;2187;2305;5888;7913;8091;8914;10635;10721	CHEK1;FOXM1;RAD51AP1;POLQ;RAD51;BLM;TIMELESS;FANCB;DEK;DDX11;HMGA2	geneontology_Biological_Process
GO:0045143	homologous chromosome segregation	http://amigo.geneontology.org/amigo/term/GO:0045143	21	8	1.13849186791523	7.02683982683983	7.69912193998579e-06	0.000256380760601527	898;2177;5347;9134;9232;9319;9700;83990	ESPL1;PLK1;BRIP1;FANCD2;TRIP13;CCNE1;CCNE2;PTTG1	geneontology_Biological_Process
GO:0051382	kinetochore assembly	http://amigo.geneontology.org/amigo/term/GO:0051382	11	6	0.596352883193692	10.0611570247934	9.03700333421131e-06	0.000299172373537838	1058;1062;1063;55839;64105;64946	CENPA;CENPE;CENPF;CENPN;CENPK;CENPH	geneontology_Biological_Process
GO:0070507	regulation of microtubule cytoskeleton organization	http://amigo.geneontology.org/amigo/term/GO:0070507	144	22	7.80680137999014	2.81805555555556	9.27452556531705e-06	0.000305250518751511	672;899;1111;2288;3832;3925;4751;5347;6491;6790;8851;10460;10615;10733;11170;22974;26586;29899;81930;220134;221150;348235	SPAG5;TPX2;CHEK1;KIF11;BRCA1;NEK2;PLK4;SKA3;PLK1;SKA1;STIL;TACC3;AURKA;KIF18A;CCNF;CKAP2;STMN1;SKA2;GPSM2;FKBP4;CDK5R1;FAM107A	geneontology_Biological_Process
GO:0030330	DNA damage response, signal transduction by p53 class mediator	http://amigo.geneontology.org/amigo/term/GO:0030330	94	17	5.09610645638245	3.33588007736944	1.00463905243764e-05	0.000328743449471068	672;675;891;972;983;995;1017;1869;2305;4582;5111;5366;6790;7832;11200;51512;144455	GTSE1;FOXM1;BRCA1;CDK1;CCNB1;CDC25C;AURKA;CDK2;E2F1;E2F7;BRCA2;PCNA;CHEK2;BTG2;PMAIP1;MUC1;CD74	geneontology_Biological_Process
GO:0051302	regulation of cell division	http://amigo.geneontology.org/amigo/term/GO:0051302	124	20	6.72252341054707	2.97507331378299	1.03172062608792e-05	0.000335664969211707	641;675;990;1894;2069;3619;5347;5933;6469;6790;9055;9212;9493;9585;9928;10112;29127;56241;144455;259266	KIF23;CDC6;PRC1;KIF14;RACGAP1;ASPM;PLK1;BLM;AURKB;KIF20A;AURKA;KIF20B;INCENP;ECT2;RBL1;E2F7;BRCA2;SUSD2;SHH;EREG	geneontology_Biological_Process
